buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
agast.MUT2688.cpp,1,88,0,0,0,89,2272,4469,0,6697,8459,0.7917011467076487,0.7917011467076487,0,0,4,4,2272,0,0,292,12
AKAZEFeatures.MUT283.cpp,4,67,0,0,0,71,370,6116,0,6282,8459,0.742640974110415,0.742640974110415,0,0,31,31,370,0,0,292,12
agast.MUT2822.cpp,1,88,0,0,0,89,2280,4469,0,6705,8459,0.7926468849745832,0.7926468849745832,0,0,4,4,2280,0,0,292,12
orb.MUT299.cpp,4,71,0,0,14,89,447,6095,3609,6705,8460,0.7925531914893617,0.7498817966903073,0,0,29,29,447,0,0,292,12
agast.MUT2734.cpp,1,88,0,0,0,89,2283,4469,0,6708,8459,0.7930015368246838,0.7930015368246838,0,0,4,4,2283,0,0,292,12
agast.MUT4660.cpp,1,73,0,0,15,89,1793,4514,3642,6704,8459,0.7925286676912164,0.7154509989360445,0,0,40,40,1793,0,0,292,12
brisk.MUT333.cpp,1,80,0,0,8,89,1816,6414,3585,6702,8459,0.7922922331244828,0.7599006974819719,0,0,41,41,1816,0,0,292,12
agast.MUT3037.cpp,1,88,0,0,0,89,2280,4469,0,6705,8453,0.7932095114160653,0.7932095114160653,0,0,4,4,2280,0,0,292,12
agast.MUT72.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT563.cpp,1,88,0,0,0,89,1373,4469,0,5798,8459,0.6854238089608701,0.6854238089608701,0,0,3,3,1373,0,0,292,12
agast.MUT2464.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
affine_feature.MUT91.cpp,1,87,0,0,1,89,271,6583,305,6710,8459,0.7932379713914174,0.7904007565906136,0,0,23,23,271,0,0,292,12
agast.MUT4842.cpp,2,86,0,0,1,89,1505,4430,1165,4803,8459,0.567797612010876,0.567797612010876,0,0,7,7,1505,0,0,292,12
mser.MUT145.cpp,1,87,0,0,1,89,196,6511,193,6690,8459,0.7908736257240808,0.7902825393072467,0,0,23,23,196,0,0,292,12
agast.MUT4355.cpp,1,73,0,0,15,89,1147,4514,3647,6709,8459,0.7931197541080506,0.6640264806714742,0,0,6,6,1147,0,0,292,12
agast.MUT2793.cpp,1,88,0,0,0,89,2245,4469,0,6670,8459,0.7885092800567443,0.7885092800567443,0,0,4,4,2245,0,0,292,12
AKAZEFeatures.MUT272.cpp,6,68,0,0,15,89,632,6350,3589,6710,8459,0.7932379713914174,0.761201087599007,0,0,44,44,632,0,0,292,12
agast.MUT2148.cpp,1,88,0,0,0,89,1903,4469,0,6328,8459,0.748078969145289,0.748078969145289,0,0,4,4,1903,0,0,292,12
agast.MUT327.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
sift.dispatch.MUT158.cpp,10,78,0,0,1,89,283,6389,234,6673,8459,0.7888639319068448,0.788745714623478,0,0,22,22,283,0,0,292,12
agast.MUT2010.cpp,1,88,0,0,0,89,1338,4469,0,5763,8459,0.6812862040430311,0.6812862040430311,0,0,3,3,1338,0,0,292,12
agast.MUT765.cpp,1,88,0,0,0,89,1363,4469,0,5788,8459,0.6842416361272018,0.6842416361272018,0,0,3,3,1363,0,0,292,12
agast.MUT811.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
agast.MUT307.cpp,1,88,0,0,0,89,375,4469,0,4800,8459,0.5674429601607756,0.5674429601607756,0,0,2,2,375,0,0,292,12
agast.MUT1046.cpp,1,88,0,0,0,89,1410,4469,0,5835,8459,0.6897978484454427,0.6897978484454427,0,0,3,3,1410,0,0,292,12
agast.MUT2848.cpp,1,88,0,0,0,89,2278,4469,0,6703,8459,0.7924104504078496,0.7924104504078496,0,0,4,4,2278,0,0,292,12
agast.MUT834.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT1928.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT4792.cpp,1,73,0,0,15,89,1278,4514,3649,6711,8459,0.7933561886747843,0.6795129447925287,0,0,6,6,1278,0,0,292,12
affine_feature.MUT99.cpp,1,87,0,0,1,89,288,6583,271,6702,8459,0.7922922331244828,0.792174015841116,0,0,25,25,288,0,0,292,12
agast.MUT2223.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT2396.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT2344.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT2660.cpp,1,88,0,0,0,89,2245,4469,0,6670,8457,0.7886957549958614,0.7886957549958614,0,0,4,4,2245,0,0,292,12
agast.MUT677.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
mser.MUT135.cpp,1,87,0,0,1,89,184,6511,162,6675,8459,0.7891003664735784,0.7888639319068448,0,0,22,22,184,0,0,292,12
orb.MUT323.cpp,18,71,0,0,0,89,1212,6095,0,6471,8459,0.7649840406667455,0.7649840406667455,0,0,80,80,1212,0,0,292,12
agast.MUT1125.cpp,1,88,0,0,0,89,1375,4469,0,5800,8459,0.6856602435276037,0.6856602435276037,0,0,3,3,1375,0,0,292,12
agast.MUT1205.cpp,1,88,0,0,0,89,1372,4469,0,5797,8459,0.6853055916775033,0.6853055916775033,0,0,3,3,1372,0,0,292,12
affine_feature.MUT46.cpp,1,87,0,0,1,89,284,6583,284,6689,8459,0.790755408440714,0.7906371911573472,0,0,23,23,284,0,0,292,12
orb.MUT265.cpp,1,75,0,0,13,89,364,6368,3608,6710,8459,0.7932379713914174,0.7601371320487055,0,0,20,20,364,0,0,292,12
agast.MUT2758.cpp,1,88,0,0,0,89,2304,4469,0,6729,8459,0.7954840997753871,0.7954840997753871,0,0,4,4,2304,0,0,292,12
agast.MUT4775.cpp,2,74,0,0,12,88,1543,4514,3061,6123,8459,0.7238444260550893,0.6817590731764984,0,0,40,40,1543,0,0,292,12
agast.MUT2346.cpp,1,88,0,0,0,89,2296,4469,0,6721,8459,0.7945383615084526,0.7945383615084526,0,0,4,4,2296,0,0,292,12
agast.MUT1201.cpp,1,88,0,0,0,89,1429,4469,0,5854,8459,0.6920439768294124,0.6920439768294124,0,0,3,3,1429,0,0,292,12
agast.MUT3042.cpp,1,88,0,0,0,89,2273,4469,0,6698,8459,0.7918193639910155,0.7918193639910155,0,0,4,4,2273,0,0,292,12
mser.MUT482.cpp,1,88,0,0,0,89,206,6511,0,6696,8459,0.7915829294242819,0.7915829294242819,0,0,13,13,206,0,0,292,12
agast.MUT1585.cpp,1,88,0,0,0,89,1366,4469,0,5791,8459,0.6845962879773023,0.6845962879773023,0,0,3,3,1366,0,0,292,12
brisk.MUT216.cpp,3,75,0,0,11,89,2075,6163,3609,6710,8459,0.7932379713914174,0.7589549592150372,0,0,41,41,2075,0,0,292,12
brisk.MUT226.cpp,3,75,0,0,11,89,2075,6163,3609,6710,8459,0.7932379713914174,0.7589549592150372,0,0,41,41,2075,0,0,292,12
agast.MUT4844.cpp,2,86,0,0,1,89,1499,4430,1159,4797,8459,0.567088308310675,0.567088308310675,0,0,7,7,1499,0,0,292,12
mser.MUT460.cpp,1,88,0,0,0,89,184,6511,0,6673,8459,0.7888639319068448,0.7888639319068448,0,0,12,12,184,0,0,292,12
agast.MUT3209.cpp,1,88,0,0,0,89,2283,4469,0,6708,8459,0.7930015368246838,0.7930015368246838,0,0,4,4,2283,0,0,292,12
agast.MUT2383.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
fast.MUT113.cpp,1,71,0,0,17,89,123,6156,3613,6710,8459,0.7932379713914174,0.7349568506915711,0,0,8,8,123,0,0,292,12
agast.MUT2645.cpp,1,88,0,0,0,89,2284,4469,0,6709,8459,0.7931197541080506,0.7931197541080506,0,0,4,4,2284,0,0,292,12
AKAZEFeatures.MUT102.cpp,5,67,0,0,17,89,631,6116,3592,6710,8459,0.7932379713914174,0.7505615320959924,0,0,44,44,631,0,0,292,12
agast.MUT2995.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT592.cpp,1,88,0,0,0,89,1375,4469,0,5800,8459,0.6856602435276037,0.6856602435276037,0,0,3,3,1375,0,0,292,12
mser.MUT146.cpp,1,87,0,0,1,89,166,6511,160,6657,8459,0.7869724553729756,0.7867360208062418,0,0,22,22,166,0,0,292,12
sift.dispatch.MUT90.cpp,2,79,0,0,8,89,273,6495,290,6687,8459,0.7905189738739804,0.7894550183236789,0,0,23,23,273,0,0,292,12
affine_feature.MUT71.cpp,1,87,0,0,1,89,272,6583,272,6688,8460,0.7905437352245863,0.7904255319148936,0,0,23,23,272,0,0,292,12
sift.dispatch.MUT40.cpp,11,78,0,0,0,89,169,6389,0,6558,8459,0.7752689443196595,0.7752689443196595,0,0,14,14,169,0,0,292,12
nldiffusion_functions.MUT111.cpp,6,62,0,0,21,89,630,5620,3594,6710,8459,0.7932379713914174,0.7388580210426764,0,0,44,44,630,0,0,292,12
agast.MUT3310.cpp,1,88,0,0,0,89,2281,4469,0,6706,8457,0.7929525836585077,0.7929525836585077,0,0,4,4,2281,0,0,292,12
agast.MUT2356.cpp,1,88,0,0,0,89,2281,4469,0,6706,8459,0.7927651022579502,0.7927651022579502,0,0,4,4,2281,0,0,292,12
agast.MUT2630.cpp,1,88,0,0,0,89,2284,4469,0,6709,8459,0.7931197541080506,0.7931197541080506,0,0,4,4,2284,0,0,292,12
fast_score.MUT79.cpp,2,71,0,0,16,89,227,6156,3612,6709,8458,0.7932135256561835,0.7422558524473871,0,0,13,13,227,0,0,292,12
agast.MUT206.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT2846.cpp,1,88,0,0,0,89,2287,4469,0,6712,8459,0.7934744059581511,0.7934744059581511,0,0,4,4,2287,0,0,292,12
agast.MUT339.cpp,1,88,0,0,0,89,374,4469,0,4799,8459,0.5673247428774086,0.5673247428774086,0,0,2,2,374,0,0,292,12
brisk.MUT521.cpp,3,75,0,0,11,89,3583,5641,3571,6703,8456,0.7926915799432356,0.7911542100283823,0,0,125,125,3583,0,0,292,12
agast.MUT4755.cpp,1,73,0,0,15,89,1292,4514,3650,6712,8459,0.7934744059581511,0.6811679867596643,0,0,6,6,1292,0,0,292,12
agast.MUT2248.cpp,1,88,0,0,0,89,2238,4469,0,6663,8459,0.7876817590731765,0.7876817590731765,0,0,4,4,2238,0,0,292,12
orb.MUT284.cpp,16,71,0,0,2,89,1174,6095,144,6554,8459,0.7747960751861922,0.760491783898806,0,0,79,79,1174,0,0,292,12
agast.MUT739.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
orb.MUT5.cpp,1,75,0,0,13,89,372,6368,3608,6710,8459,0.7932379713914174,0.7610828703156401,0,0,20,20,372,0,0,292,12
brisk.MUT827.cpp,1,75,0,0,13,89,1796,5641,3607,6708,8459,0.7930015368246838,0.7403948457264452,0,0,40,40,1796,0,0,292,12
agast.MUT2235.cpp,1,88,0,0,0,89,2282,4469,0,6707,8459,0.792883319541317,0.792883319541317,0,0,4,4,2282,0,0,292,12
orb.MUT310.cpp,17,71,0,0,1,89,1234,6095,122,6542,8459,0.7733774677857903,0.7675848209008157,0,0,80,80,1234,0,0,292,12
brisk.MUT131.cpp,2,74,0,0,13,89,2075,5368,3611,6710,8459,0.7932379713914174,0.7484336209953896,0,0,41,41,2075,0,0,292,12
AKAZEFeatures.MUT264.cpp,4,67,0,0,0,71,355,6116,0,6268,8459,0.7409859321432793,0.7409859321432793,0,0,31,31,355,0,0,292,12
agast.MUT2842.cpp,1,88,0,0,0,89,2181,4469,0,6606,8459,0.7809433739212673,0.7809433739212673,0,0,4,4,2181,0,0,292,12
agast.MUT36.cpp,1,88,0,0,0,89,383,4469,0,4808,8459,0.5683886984277101,0.5683886984277101,0,0,2,2,383,0,0,292,12
agast.MUT2434.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT11.cpp,1,88,0,0,0,89,354,4469,0,4779,8322,0.5742609949531363,0.5742609949531363,0,0,2,2,354,0,0,292,12
agast.MUT1192.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
agast.MUT1919.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
agast.MUT3511.cpp,2,73,0,0,14,89,1860,4514,3436,6498,8246,0.7880184331797235,0.7378122726170264,0,0,40,40,1860,0,0,292,12
mser.MUT304.cpp,1,88,0,0,0,89,90,6511,0,6580,8459,0.7778697245537297,0.7778697245537297,0,0,10,10,90,0,0,292,12
agast.MUT277.cpp,1,88,0,0,0,89,383,4469,0,4808,8457,0.5685231169445429,0.5685231169445429,0,0,2,2,383,0,0,292,12
affine_feature.MUT17.cpp,1,87,0,0,1,89,270,6583,270,6686,8458,0.7904942066682431,0.7903759754078978,0,0,23,23,270,0,0,292,12
agast.MUT3778.cpp,1,73,0,0,15,89,1149,4514,3612,6674,8423,0.7923542680755076,0.6671019826665083,0,0,6,6,1149,0,0,292,12
agast.MUT2613.cpp,1,88,0,0,0,89,2281,4469,0,6706,8459,0.7927651022579502,0.7927651022579502,0,0,4,4,2281,0,0,292,12
agast.MUT3045.cpp,1,88,0,0,0,89,2267,4469,0,6692,8459,0.7911100602908145,0.7911100602908145,0,0,4,4,2267,0,0,292,12
agast.MUT3138.cpp,1,88,0,0,0,89,2265,4469,0,6690,8459,0.7908736257240808,0.7908736257240808,0,0,4,4,2265,0,0,292,12
brisk.MUT143.cpp,9,74,0,0,6,89,3534,5368,2920,6671,8459,0.7886274973401112,0.7862631516727746,0,0,125,125,3534,0,0,292,12
agast.MUT555.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT2448.cpp,1,88,0,0,0,89,2276,4469,0,6701,8459,0.792174015841116,0.792174015841116,0,0,4,4,2276,0,0,292,12
mser.MUT289.cpp,1,88,0,0,0,89,181,6511,0,6670,8451,0.7892557093835049,0.7892557093835049,0,0,13,13,181,0,0,292,12
brisk.MUT173.cpp,3,75,0,0,11,89,2069,6163,3603,6704,8459,0.7925286676912164,0.7582456555148362,0,0,41,41,2069,0,0,292,12
mser.MUT333.cpp,1,88,0,0,0,89,90,6511,0,6580,8457,0.7780536833392456,0.7780536833392456,0,0,11,11,90,0,0,292,12
agast.MUT2268.cpp,1,88,0,0,0,89,2281,4469,0,6706,8459,0.7927651022579502,0.7927651022579502,0,0,4,4,2281,0,0,292,12
agast.MUT1530.cpp,1,88,0,0,0,89,1379,4469,0,5804,8459,0.686133112661071,0.686133112661071,0,0,3,3,1379,0,0,292,12
fed.MUT26.cpp,4,63,0,0,22,89,729,5974,3591,6710,8459,0.7932379713914174,0.7506797493793592,0,0,52,52,729,0,0,292,12
orb.MUT311.cpp,17,72,0,0,0,89,1228,6209,0,6528,8459,0.7717224258186547,0.7717224258186547,0,0,80,80,1228,0,0,292,12
mser.MUT506.cpp,2,86,0,0,0,88,27,6290,0,6317,8274,0.7634759487551366,0.7634759487551366,0,0,8,8,27,0,0,285,12
affine_feature.MUT4.cpp,2,87,0,0,0,89,267,6583,0,6682,8459,0.7899278874571463,0.7899278874571463,0,0,24,24,267,0,0,292,12
brisk.MUT4.cpp,1,88,0,0,0,89,273,6706,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,11,11,273,0,0,292,12
agast.MUT714.cpp,1,88,0,0,0,89,1373,4469,0,5798,8459,0.6854238089608701,0.6854238089608701,0,0,3,3,1373,0,0,292,12
agast.MUT1265.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
agast.MUT2741.cpp,1,88,0,0,0,89,2282,4469,0,6707,8459,0.792883319541317,0.792883319541317,0,0,4,4,2282,0,0,292,12
agast.MUT591.cpp,1,88,0,0,0,89,1373,4469,0,5798,8459,0.6854238089608701,0.6854238089608701,0,0,3,3,1373,0,0,292,12
agast.MUT634.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT124.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
brisk.MUT601.cpp,14,75,0,0,0,89,3114,5641,0,6384,8459,0.7546991370138314,0.7546991370138314,0,0,122,122,3114,0,0,292,12
agast.MUT4642.cpp,2,73,0,0,14,89,2042,4514,3648,6710,8459,0.7932379713914174,0.7407494975765457,0,0,40,40,2042,0,0,292,12
agast.MUT2107.cpp,1,88,0,0,0,89,1548,4469,0,5973,8459,0.706111833550065,0.706111833550065,0,0,3,3,1548,0,0,292,12
sift.dispatch.MUT50.cpp,11,78,0,0,0,89,170,6389,0,6559,8459,0.7753871616030263,0.7753871616030263,0,0,14,14,170,0,0,292,12
agast.MUT1167.cpp,1,88,0,0,0,89,1373,4469,0,5798,8459,0.6854238089608701,0.6854238089608701,0,0,3,3,1373,0,0,292,12
agast.MUT2340.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT660.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT425.cpp,1,88,0,0,0,89,387,4469,0,4812,8459,0.5688615675611775,0.5688615675611775,0,0,2,2,387,0,0,292,12
agast.MUT2621.cpp,1,88,0,0,0,89,2288,4469,0,6713,8459,0.7935926232415179,0.7935926232415179,0,0,4,4,2288,0,0,292,12
agast.MUT823.cpp,1,88,0,0,0,89,1362,4469,0,5787,8457,0.6842852075203973,0.6842852075203973,0,0,3,3,1362,0,0,292,12
agast.MUT2600.cpp,1,88,0,0,0,89,2284,4469,0,6709,8459,0.7931197541080506,0.7931197541080506,0,0,4,4,2284,0,0,292,12
AKAZEFeatures.MUT194.cpp,7,66,0,0,16,89,631,5783,3593,6710,8459,0.7932379713914174,0.7504433148126256,0,0,44,44,631,0,0,292,12
agast.MUT984.cpp,1,88,0,0,0,89,1412,4469,0,5837,8459,0.6900342830121764,0.6900342830121764,0,0,3,3,1412,0,0,292,12
nldiffusion_functions.MUT165.cpp,3,77,0,0,0,80,128,6254,0,6337,8459,0.7491429246955905,0.7491429246955905,0,0,11,11,128,0,0,292,12
agast.MUT1252.cpp,1,88,0,0,0,89,1376,4469,0,5801,8459,0.6857784608109706,0.6857784608109706,0,0,3,3,1376,0,0,292,12
affine_feature.MUT103.cpp,2,87,0,0,0,89,272,6583,0,6687,8460,0.7904255319148936,0.7904255319148936,0,0,23,23,272,0,0,292,12
brisk.MUT1080.cpp,1,75,0,0,13,89,1799,5641,3609,6710,8459,0.7932379713914174,0.7407494975765457,0,0,40,40,1799,0,0,292,12
agast.MUT193.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT1122.cpp,1,88,0,0,0,89,1389,4469,0,5814,8459,0.6873152854947393,0.6873152854947393,0,0,3,3,1389,0,0,292,12
mser.MUT177.cpp,1,87,0,0,1,89,215,6511,213,6710,8459,0.7932379713914174,0.7925286676912164,0,0,24,24,215,0,0,292,12
agast.MUT2651.cpp,1,88,0,0,0,89,2280,4469,0,6705,8459,0.7926468849745832,0.7926468849745832,0,0,4,4,2280,0,0,292,12
agast.MUT2479.cpp,1,88,0,0,0,89,2276,4469,0,6701,8459,0.792174015841116,0.792174015841116,0,0,4,4,2276,0,0,292,12
fed.MUT36.cpp,3,63,0,0,23,89,658,5974,3592,6710,8459,0.7932379713914174,0.7422863222603144,0,0,49,49,658,0,0,292,12
AKAZEFeatures.MUT714.cpp,1,77,0,0,11,89,560,6365,3589,6709,8458,0.7932135256561835,0.7611728541026247,0,0,41,41,560,0,0,292,12
agast.MUT2225.cpp,1,88,0,0,0,89,2280,4469,0,6705,8459,0.7926468849745832,0.7926468849745832,0,0,4,4,2280,0,0,292,12
agast.MUT104.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT3246.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
brisk.MUT343.cpp,1,80,0,0,0,81,269,6414,0,6434,8459,0.7606100011821728,0.7606100011821728,0,0,9,9,269,0,0,292,12
AKAZEFeatures.MUT699.cpp,2,77,0,0,10,89,561,6365,3590,6710,8459,0.7932379713914174,0.761201087599007,0,0,41,41,561,0,0,292,12
agast.MUT2347.cpp,1,88,0,0,0,89,2286,4469,0,6711,8459,0.7933561886747843,0.7933561886747843,0,0,4,4,2286,0,0,292,12
